Date,Open,High,Low,Close,Adj Close,Volume
2019-01-14,3557.311279,3552.285645,3727.836670,3706.052490,3706.052490,0
2019-01-15,3704.217041,3619.948730,3720.153809,3630.674561,3630.674561,0
2019-01-16,3631.509277,3624.673584,3685.777100,3655.006592,3655.006592,0
2019-01-17,3651.871338,3621.961670,3680.135742,3678.564209,3678.564209,0
2019-01-18,3677.990479,3637.080322,3682.519531,3657.839844,3657.839844,0
2019-01-21,3600.373047,3558.537598,3608.840576,3576.032715,3576.032715,0
2019-01-22,3575.081787,3539.721680,3620.747070,3604.576416,3604.576416,0
2019-01-23,3605.556396,3565.314209,3623.067627,3585.122559,3585.122559,0
2019-01-24,3584.500488,3569.093506,3616.087158,3600.865723,3600.865723,0
2019-01-25,3607.390625,3575.596680,3612.928223,3599.766357,3599.766357,0
2019-01-28,3584.283203,3439.233154,3586.750488,3470.450684,3470.450684,0
2019-01-29,3468.870117,3400.819336,3476.064941,3448.116455,3448.116455,0
2019-01-30,3443.897217,3429.387939,3495.175049,3486.181396,3486.181396,0
2019-01-31,3485.408691,3447.915771,3504.804688,3457.793213,3457.793213,0
2019-02-01,3460.547607,3431.591309,3501.953369,3487.946045,3487.946045,0
2019-02-04,3467.211670,3442.587402,3476.223633,3459.154297,3459.154297,0
2019-02-05,3454.951172,3451.937256,3478.148438,3466.357178,3466.357178,0
2019-02-06,3469.091553,3398.565430,3469.091553,3413.767334,3413.767334,0
2019-02-07,3414.929688,3394.218750,3427.946045,3399.471436,3399.471436,0
2019-02-08,3401.376709,3391.023682,3695.614502,3666.780518,3666.780518,0
2019-02-11,3695.613281,3642.287842,3695.613281,3648.429932,3648.429932,0
2019-02-12,3642.752441,3618.556396,3668.587158,3653.528564,3653.528564,0
2019-02-13,3653.603271,3617.246338,3669.746094,3632.071289,3632.071289,0
2019-02-14,3631.170410,3607.697266,3646.256348,3616.881104,3616.881104,0
2019-02-15,3617.367920,3608.206543,3647.795166,3620.811279,3620.811279,0
2019-02-18,3671.369873,3669.982178,3936.665283,3915.715088,3915.715088,0
2019-02-19,3911.662109,3908.153809,4010.879150,3947.094482,3947.094482,0
2019-02-20,3946.685059,3926.246094,4000.486572,3999.821045,3999.821045,0
2019-02-21,4000.255859,3940.108887,4010.009033,3954.117920,3954.117920,0
2019-02-22,3952.406738,3950.817139,4006.538574,4005.525879,4005.525879,0
2019-02-25,3807.001953,3807.001953,3913.707520,3882.695801,3882.695801,0
2019-02-26,3878.697754,3837.986328,3891.578857,3854.357910,3854.357910,0
2019-02-27,3857.479980,3787.058350,3888.801758,3851.047363,3851.047363,0
2019-02-28,3848.261475,3845.821045,3906.057617,3854.785400,3854.785400,0
2019-03-01,3853.757813,3851.692871,3907.794678,3859.583496,3859.583496,0
2019-03-04,3845.092041,3733.749268,3867.381348,3761.556396,3761.556396,0
2019-03-05,3759.832275,3745.183594,3903.916748,3896.375000,3896.375000,0
2019-03-06,3897.081055,3871.461426,3919.510498,3903.942627,3903.942627,0
2019-03-07,3903.385010,3894.112793,3939.372803,3911.484863,3911.484863,0
2019-03-08,3913.226563,3875.228760,3950.431396,3901.131592,3901.131592,0
2019-03-11,3953.739746,3889.239014,3966.384033,3905.228027,3905.228027,0
2019-03-12,3903.758545,3863.559326,3926.889160,3909.156006,3909.156006,0
2019-03-13,3913.047607,3891.904541,3926.597900,3906.716797,3906.716797,0
2019-03-14,3905.577393,3901.297119,3946.504395,3924.369385,3924.369385,0
2019-03-15,3926.662598,3914.015137,3968.542236,3960.910645,3960.910645,0
2019-03-18,4029.968750,4009.116699,4071.556885,4032.507080,4032.507080,0
2019-03-19,4032.692139,4023.812988,4082.216064,4071.190186,4071.190186,0
2019-03-20,4070.794189,4031.110352,4089.462646,4087.476807,4087.476807,0
2019-03-21,4083.954590,4005.150635,4097.359863,4029.326904,4029.326904,0
2019-03-22,4028.513916,4021.542725,4053.907227,4023.968018,4023.968018,0
2019-03-25,4024.112305,3934.031250,4038.840576,3963.070557,3963.070557,0
2019-03-26,3969.229004,3944.753174,3985.081299,3985.081299,3985.081299,0
2019-03-27,3984.244629,3977.810059,4087.065918,4087.065918,4087.065918,0
2019-03-28,4087.583740,4040.266846,4094.901611,4069.106445,4069.106445,0
2019-03-29,4068.300293,4034.097900,4113.501465,4098.374023,4098.374023,0
2019-04-01,4105.361816,4096.901367,4164.953613,4158.182129,4158.182129,0
2019-04-02,4156.920410,4155.317383,4905.955078,4879.876953,4879.876953,0
2019-04-03,4879.958008,4876.621582,5307.004883,4973.021484,4973.021484,0
2019-04-04,4971.308105,4836.794434,5063.160645,4922.798340,4922.798340,0
2019-04-05,4922.805664,4919.492676,5053.509277,5036.682129,5036.682129,0
2019-04-08,5199.834961,5148.211914,5318.837402,5289.770996,5289.770996,0
2019-04-09,5289.919434,5167.418945,5289.919434,5204.958496,5204.958496,0
2019-04-10,5204.104980,5193.383301,5421.652832,5324.552734,5324.552734,0
2019-04-11,5325.080078,5017.297363,5354.224609,5064.488770,5064.488770,0
2019-04-12,5061.200195,4955.853027,5103.274902,5089.537598,5089.537598,0
2019-04-15,5167.323242,5024.070313,5196.605469,5067.108887,5067.108887,0
2019-04-16,5066.577148,5055.194824,5238.945801,5235.558105,5235.558105,0
2019-04-17,5236.133789,5219.206543,5274.275879,5251.937988,5251.937988,0
2019-04-18,5251.479980,5250.506836,5319.986328,5298.386719,5298.386719,0
2019-04-19,5298.153320,5233.336426,5336.680664,5303.812988,5303.812988,0
2019-04-22,5312.494141,5280.277344,5422.687500,5399.363770,5399.363770,0
2019-04-23,5399.367188,5389.409180,5633.802734,5572.362305,5572.362305,0
2019-04-24,5571.508789,5418.263184,5642.044922,5464.866211,5464.866211,0
2019-04-25,5466.523926,5181.338867,5542.238770,5210.515625,5210.515625,0
2019-04-26,5210.306152,5177.369141,5383.635254,5279.348633,5279.348633,0
2019-04-29,5284.858887,5216.486816,5311.275391,5247.352051,5247.352051,0
2019-04-30,5247.727051,5224.190918,5363.258789,5350.727051,5350.727051,0
2019-05-01,5350.915527,5347.645020,5418.004395,5402.698242,5402.698242,0
2019-05-02,5402.423828,5394.217285,5522.262695,5505.283203,5505.283203,0
2019-05-03,5505.553223,5490.200684,5865.883301,5768.290527,5768.290527,0
2019-05-06,5791.692871,5653.687500,5802.958008,5746.805664,5746.805664,0
2019-05-07,5745.597656,5741.394531,5988.178223,5829.500000,5829.500000,0
2019-05-08,5849.481934,5794.716309,5989.981934,5982.457031,5982.457031,0
2019-05-09,5982.317383,5982.317383,6183.038086,6174.527832,6174.527832,0
2019-05-10,6175.824707,6161.520508,6434.617188,6378.848633,6378.848633,0
2019-05-13,6971.176758,6898.283203,8047.415039,7814.917480,7814.917480,0
2019-05-14,7807.882324,7696.393066,8268.712891,7994.416504,7994.416504,0
2019-05-15,7989.376953,7899.106445,8216.420898,8205.168945,8205.168945,0
2019-05-16,8194.498047,7729.606445,8320.824219,7884.912109,7884.912109,0
2019-05-17,7886.926270,7038.125000,7929.145508,7343.896484,7343.896484,0
2019-05-20,8196.922852,7678.780762,8200.969727,7978.312012,7978.312012,0
2019-05-21,7977.967773,7843.339844,8062.168945,7963.330078,7963.330078,0
2019-05-22,7956.291504,7615.989258,7997.613281,7680.066406,7680.066406,0
2019-05-23,7677.266113,7533.194824,7943.789551,7881.848145,7881.848145,0
2019-05-24,7881.692383,7824.451172,8140.717773,7987.373047,7987.373047,0
2019-05-27,8674.072266,8668.704102,8907.177734,8805.778320,8805.778320,0
2019-05-28,8802.754883,8634.721680,8807.018555,8719.961914,8719.961914,0
2019-05-29,8718.592773,8482.728516,8755.854492,8659.485352,8659.485352,0
2019-05-30,8661.758789,8221.270508,9008.310547,8319.474609,8319.474609,0
2019-05-31,8320.284180,8172.552246,8586.661133,8574.498047,8574.498047,0
2019-06-03,8741.748047,8204.185547,8743.498047,8208.995117,8208.995117,0
2019-06-04,8210.982422,7564.491211,8210.982422,7707.770508,7707.770508,0
2019-06-05,7704.344238,7668.670410,7901.846680,7824.229980,7824.229980,0
2019-06-06,7819.635254,7571.473145,7937.339355,7822.020508,7822.020508,0
2019-06-07,7826.899902,7788.374512,8126.150879,8043.952148,8043.952148,0
2019-06-10,7692.284180,7586.729980,8031.909668,8000.333008,8000.333008,0
2019-06-11,8004.246094,7772.804199,8026.397461,7927.711914,7927.711914,0
2019-06-12,7925.430664,7862.358887,8196.647461,8145.855957,8145.855957,0
2019-06-13,8145.544434,8087.062012,8311.570313,8230.926758,8230.926758,0
2019-06-14,8230.899414,8183.393066,8710.634766,8693.830078,8693.830078,0
2019-06-17,8988.925781,8988.925781,9416.408203,9320.350586,9320.350586,0
2019-06-18,9335.463867,9004.904297,9348.371094,9081.761719,9081.761719,0
2019-06-19,9078.726563,9070.393555,9299.618164,9273.521484,9273.521484,0
2019-06-20,9273.056641,9232.485352,9594.424805,9527.157227,9527.157227,0
2019-06-21,9525.070313,9525.070313,10144.559570,10144.559570,10144.559570,0
2019-06-24,10853.745117,10610.428711,11065.900391,11011.106445,11011.106445,0
2019-06-25,11007.203125,11007.203125,11790.923828,11790.923828,11790.923828,0
2019-06-26,11778.577148,11755.591797,13796.490234,13016.223633,13016.223633,0
2019-06-27,13017.121094,10491.847656,13311.148438,11182.804688,11182.804688,0
2019-06-28,11162.171875,10914.492188,12445.178711,12407.333008,12407.333008,0
2019-07-01,10796.931641,10089.310547,11206.440430,10583.129883,10583.129883,0
2019-07-02,10588.688477,9737.884766,10912.194336,10801.678711,10801.678711,0
2019-07-03,10818.155273,10818.155273,11968.079102,11961.264648,11961.264648,0
2019-07-04,11972.721680,11166.571289,12006.070313,11215.439453,11215.439453,0
2019-07-05,11203.101563,10874.966797,11395.661133,10978.454102,10978.454102,0
2019-07-08,11446.598633,11393.375977,12345.831055,12285.962891,12285.962891,0
2019-07-09,12284.333008,12233.268555,12779.128906,12573.808594,12573.808594,0
2019-07-10,12571.532227,11710.973633,13129.528320,12156.517578,12156.517578,0
2019-07-11,12139.708008,11158.920898,12144.618164,11358.666992,11358.666992,0
2019-07-12,11354.294922,11179.142578,11905.485352,11815.987305,11815.987305,0
2019-07-15,10257.840820,9992.006836,11052.764648,10895.084961,10895.084961,0
2019-07-16,10896.653320,9448.107422,10996.636719,9477.639648,9477.639648,0
2019-07-17,9471.212891,9163.131836,9963.135742,9693.801758,9693.801758,0
2019-07-18,9698.502930,9376.798828,10736.848633,10666.484375,10666.484375,0
2019-07-19,10653.960938,10229.624023,10716.976563,10530.727539,10530.727539,0
2019-07-22,10596.947266,10154.923828,10651.793945,10343.101563,10343.101563,0
2019-07-23,10346.750977,9883.590820,10346.750977,9900.764648,9900.764648,0
2019-07-24,9887.734375,9614.302734,9908.799805,9811.924805,9811.924805,0
2019-07-25,9809.095703,9773.958008,10154.252930,9911.843750,9911.843750,0
2019-07-26,9913.130859,9717.984375,9916.512695,9870.304688,9870.304688,0
2019-07-29,9548.180664,9472.944336,9681.648438,9519.150391,9519.150391,0
2019-07-30,9522.331055,9437.336914,9701.758789,9607.421875,9607.421875,0
2019-07-31,9604.053711,9598.099609,10085.626953,10085.626953,10085.626953,0
2019-08-01,10077.444336,9922.022461,10446.918945,10399.669922,10399.669922,0
2019-08-02,10402.039063,10371.012695,10657.947266,10518.178711,10518.178711,0
2019-08-05,10960.730469,10960.730469,11895.089844,11805.650391,11805.650391,0
2019-08-06,11811.549805,11290.733398,12273.824219,11478.169922,11478.169922,0
2019-08-07,11476.194336,11433.707031,12036.997070,11941.966797,11941.966797,0
2019-08-08,11954.043945,11556.164063,11979.418945,11966.403320,11966.403320,0
2019-08-09,11953.471680,11709.739258,11970.457031,11862.930664,11862.930664,0
2019-08-12,11528.188477,11320.951172,11528.188477,11382.611328,11382.611328,0
2019-08-13,11385.047852,10830.329102,11420.048828,10895.833008,10895.833008,0
2019-08-14,10889.485352,10028.138672,10889.557617,10051.706055,10051.706055,0
2019-08-15,10038.416992,9675.315430,10437.411133,10311.542969,10311.542969,0
2019-08-16,10319.416992,9855.479492,10524.355469,10374.337891,10374.337891,0
2019-08-19,10350.284180,10313.201172,10916.053711,10916.053711,10916.053711,0
2019-08-20,10916.350586,10618.958008,10947.039063,10763.231445,10763.231445,0
2019-08-21,10764.575195,9962.719727,10798.727539,10138.049805,10138.049805,0
2019-08-22,10142.522461,9831.458984,10232.995117,10131.055664,10131.055664,0
2019-08-23,10136.313477,10078.197266,10442.446289,10407.960938,10407.960938,0
2019-08-26,10126.295898,10126.295898,10512.329102,10370.818359,10370.818359,0
2019-08-27,10372.830078,10087.305664,10381.326172,10185.498047,10185.498047,0
2019-08-28,10203.425781,9716.652344,10279.362305,9754.422852,9754.422852,0
2019-08-29,9756.783203,9421.633789,9756.783203,9510.196289,9510.196289,0
2019-08-30,9514.847656,9428.305664,9656.125977,9598.171875,9598.171875,0
2019-09-02,9757.477539,9730.646484,10396.587891,10346.761719,10346.761719,0
2019-09-03,10345.722656,10308.544922,10736.098633,10623.538086,10623.538086,0
2019-09-04,10621.179688,10434.709961,10762.640625,10594.488281,10594.488281,0
2019-09-05,10588.184570,10516.418945,10627.274414,10575.531250,10575.531250,0
2019-09-06,10578.193359,10292.300781,10898.766602,10353.306641,10353.306641,0
2019-09-09,10443.231445,10144.930664,10450.314453,10334.977539,10334.977539,0
2019-09-10,10336.408203,10020.572266,10394.350586,10115.979492,10115.979492,0
2019-09-11,10123.035156,9980.777344,10215.944336,10178.375977,10178.375977,0
2019-09-12,10176.822266,10099.245117,10442.250000,10410.127930,10410.127930,0
2019-09-13,10415.364258,10226.601563,10441.487305,10360.546875,10360.546875,0
2019-09-16,10347.221680,10189.743164,10386.869141,10276.794922,10276.794922,0
2019-09-17,10281.517578,10199.741211,10296.773438,10241.274414,10241.274414,0
2019-09-18,10247.791992,10191.466797,10275.929688,10198.243164,10198.243164,0
2019-09-19,10200.500977,9851.692383,10295.670898,10266.414063,10266.414063,0
2019-09-20,10266.318359,10132.184570,10285.875977,10181.640625,10181.640625,0
2019-09-23,10067.958984,9727.144531,10074.236328,9729.320313,9729.320313,0
2019-09-24,9729.320313,8370.799805,9804.315430,8620.563477,8620.563477,0
2019-09-25,8603.430664,8325.396484,8744.828125,8486.990234,8486.990234,0
2019-09-26,8487.666992,7895.632324,8515.682617,8118.965820,8118.965820,0
2019-09-27,8113.103027,7965.924805,8271.517578,8251.845703,8251.845703,0
2019-09-30,8104.227051,7830.761719,8314.231445,8293.868164,8293.868164,0
2019-10-01,8299.719727,8232.681641,8497.692383,8343.275391,8343.275391,0
2019-10-02,8344.215820,8227.696289,8393.042969,8393.042969,8393.042969,0
2019-10-03,8390.775391,8146.433594,8414.229492,8259.991211,8259.991211,0
2019-10-04,8259.493164,8151.235352,8260.052734,8205.936523,8205.936523,0
2019-10-07,7989.121582,7905.763184,8308.449219,8245.621094,8245.621094,0
2019-10-08,8246.851563,8185.764648,8332.714844,8228.779297,8228.779297,0
2019-10-09,8229.842773,8169.300293,8627.703125,8595.740234,8595.740234,0
2019-10-10,8585.283203,8471.934570,8625.270508,8586.476563,8586.476563,0
2019-10-11,8585.260742,8316.180664,8721.779297,8321.758789,8321.758789,0
2019-10-14,8320.831055,8284.132813,8390.211914,8374.683594,8374.683594,0
2019-10-15,8373.456055,8182.703125,8410.711914,8205.370117,8205.370117,0
2019-10-16,8204.677734,7985.089844,8216.812500,8047.525391,8047.525391,0
2019-10-17,8047.810059,8000.941406,8134.829590,8103.911621,8103.911621,0
2019-10-18,8100.931152,7902.164551,8138.411621,7973.209961,7973.209961,0
2019-10-21,8225.118164,8196.418945,8296.696289,8243.723633,8243.723633,0
2019-10-22,8243.404297,8074.465820,8296.648438,8078.203613,8078.203613,0
2019-10-23,8076.227051,7469.325684,8092.998047,7514.672363,7514.672363,0
2019-10-24,7509.728516,7446.986816,7532.866211,7493.488281,7493.488281,0
2019-10-25,7490.703613,7479.985352,8691.541016,8660.700195,8660.700195,0
2019-10-28,9565.103516,9256.148438,9805.113281,9256.148438,9256.148438,0
2019-10-29,9248.443359,9232.646484,9516.178711,9427.691406,9427.691406,0
2019-10-30,9422.459961,9085.367188,9426.874023,9205.729492,9205.729492,0
2019-10-31,9202.459961,9028.717773,9383.160156,9199.581055,9199.581055,0
2019-11-01,9193.990234,9132.044922,9275.654297,9261.102539,9261.102539,0
2019-11-04,9235.605469,9191.489258,9505.052734,9412.615234,9412.615234,0
2019-11-05,9413.004883,9256.927734,9457.418945,9342.529297,9342.529297,0
2019-11-06,9340.862305,9305.909180,9423.241211,9360.876953,9360.876953,0
2019-11-07,9352.393555,9202.349609,9368.479492,9267.556641,9267.556641,0
2019-11-08,9265.368164,8775.532227,9272.755859,8804.878906,8804.878906,0
2019-11-11,9056.920898,8700.608398,9081.283203,8757.787109,8757.787109,0
2019-11-12,8759.750977,8685.425781,8853.765625,8815.660156,8815.660156,0
2019-11-13,8812.032227,8761.654297,8836.841797,8808.259766,8808.259766,0
2019-11-14,8811.939453,8692.552734,8826.943359,8708.093750,8708.093750,0
2019-11-15,8705.705078,8484.844727,8730.872070,8491.992188,8491.992188,0
2019-11-18,8573.983398,8273.570313,8653.281250,8309.285156,8309.285156,0
2019-11-19,8305.137695,8099.966797,8408.519531,8206.144531,8206.144531,0
2019-11-20,8203.613281,8010.509277,8237.239258,8027.267090,8027.267090,0
2019-11-21,8023.647461,7597.381348,8110.095703,7642.748047,7642.748047,0
2019-11-22,7643.570801,6936.708008,7697.381836,7296.574707,7296.574707,0
2019-11-25,7039.978027,6617.165527,7319.856445,7146.134277,7146.134277,0
2019-11-26,7145.159180,7098.572266,7320.231445,7218.371582,7218.371582,0
